"study_id","site_id","latitude","longitude","startDate","endDate","refYear"
"Alison_D_Oreilly_Brassica_napus_Ireland_2019","OSR5",52.991622,-7.017531,"2019-04-01","2019-08-01","2019"
"Alison_D_Oreilly_Brassica_napus_Ireland_2019","OSR13",52.572952,-6.658884,"2019-04-01","2019-08-01","2019"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","CanBeia",39.6778333333333,2.56405555555555,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","Cooperativa",39.6903611111111,2.86172222222222,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","EsRafal",39.64775,2.76172222222222,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","FestivalPark",39.6452222222222,2.74675,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SaCanova",39.74625,3.01677777777777,"2015-03-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SaFillola",39.7063055555555,3.08586111111111,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SaMarineta",39.5815833333333,3.34894444444444,"2015-02-01","2015-02-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SesCabanasses",39.6796666666666,3.22822222222222,"2015-02-01","2015-02-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","Shospitalet",39.4909444444444,3.25575,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","Sindioteria",39.6169166666666,2.67766666666666,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonBlai",39.6229722222222,2.64733333333333,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonCos",39.6314444444444,2.74722222222222,"2015-03-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonMarrano",39.4338333333333,2.94677777777777,"2015-03-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonPinya",39.4508611111111,3.09455555555555,"2015-03-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonPou",39.6161388888888,2.64680555555555,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonPujol",39.7208055555555,2.88797222222222,"2015-03-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","SonVives",39.6190277777777,3.31272222222222,"2015-02-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2015","Xorrigo",39.5814722222222,2.80502777777777,"2015-03-01","2015-03-01","2015"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","CanBeia",39.6778333333333,2.56405555555555,"2016-01-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","Cooperativa",39.6903611111111,2.86172222222222,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","EsRafal",39.64775,2.76172222222222,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","FestivalPark",39.6452222222222,2.74675,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SaCanova",39.74625,3.01677777777777,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SaFillola",39.7063055555555,3.08586111111111,"2016-01-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SaMarineta",39.5815833333333,3.34894444444444,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SesCabanasses",39.6796666666666,3.22822222222222,"2016-03-01","2016-03-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","Shospitalet",39.4909444444444,3.25575,"2016-01-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","Sindioteria",39.6169166666666,2.67766666666666,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SonCos",39.6314444444444,2.74722222222222,"2016-03-01","2016-03-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SonMarrano",39.4338333333333,2.94677777777777,"2016-03-01","2016-03-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SonPinya",39.4508611111111,3.09455555555555,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SonPou",39.6161388888888,2.64680555555555,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SonPujol",39.7208055555555,2.88797222222222,"2016-02-01","2016-03-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","SonVives",39.6190277777777,3.31272222222222,"2016-02-01","2016-02-01","2016"
"Amparo_Lazaro_Prunus_dulcis_Spain_2016","Xorrigo",39.5814722222222,2.80502777777777,"2016-03-01","2016-03-01","2016"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","FAL",42.789240148117,-80.3698971854524,"2018-07-01","2018-07-01","2018"
